subject,idna_subject,expiration_date,epoch,registrar
alo.asia,alo.asia,28-nov-2023,1701129600.0,Mat Bao Corporation
alobitanbd.com,alobitanbd.com,04-aug-2025,1754265600.0,"NameCheap, Inc."
alocdn.com,alocdn.com,13-sep-2024,1726185600.0,"Network Solutions, LLC"
alojamentogratuito.com,alojamentogratuito.com,15-jun-2024,1718409600.0,"PSI-USA, Inc. dba Domain Robot"
aloneshore.net,aloneshore.net,16-mar-2024,1710547200.0,Dynadot Inc
alongpay.com,alongpay.com,21-sep-2024,1726876800.0,"Blue Razor Domains, LLC"
aloofly.com,aloofly.com,21-sep-2024,1726876800.0,Gname 086 Inc
alot.com,alot.com,15-aug-2024,1723680000.0,"GoDaddy.com, LLC"
alphaforum.ru,alphaforum.ru,10-dec-2024,1733788800.0,DOMAINSHOP-RU
alphahoverboards.com,alphahoverboards.com,08-apr-2024,1712534400.0,"GoDaddy.com, LLC"
alpharma.net,alpharma.net,25-feb-2024,1708819200.0,DropCatch.com 1152 LLC
alphavisions.net,alphavisions.net,03-apr-2024,1712102400.0,Cronon GmbH
0101011.com,0101011.com,12-oct-2024,1728691200.0,GNAME 033 INC
0427d7.se,0427d7.se,10-may-2024,1715299200.0,1 Api GmbH
0pn.ru,0pn.ru,23-apr-2024,1713830400.0,REGRU-RU
0stats.com,0stats.com,08-jun-2024,1717804800.0,"eNom, LLC"
10bet.com,10bet.com,17-jul-2024,1721174400.0,"GoDaddy.com, LLC"
121media.com,121media.com,21-sep-2024,1726876800.0,"eNom, LLC"
123-tracker.com,123-tracker.com,14-may-2024,1715644800.0,Gandi SAS
123count.com,123count.com,09-dec-2026,1796774400.0,"Network Solutions, LLC"
123freeavatars.com,123freeavatars.com,15-jun-2024,1718409600.0,"GoDaddy.com, LLC"
123greetings.com,123greetings.com,21-may-2025,1747785600.0,"Network Solutions, LLC"
123plays.com,123plays.com,04-aug-2025,1754265600.0,Gandi SAS
123sex.org,123sex.org,06-oct-2024,1728172800.0,"GoDaddy.com, LLC"
12bet.com,12bet.com,23-jan-2024,1705968000.0,"NameCheap, Inc."
138.com,138.com,09-jan-2029,1862611200.0,"GoDaddy.com, LLC"
180bets.com,180bets.com,08-jan-2024,1704672000.0,Tucows Domains Inc.
188bet.com,188bet.com,28-dec-2023,1703721600.0,"CSC Corporate Domains, Inc."
18bet.com,18bet.com,02-feb-2024,1706832000.0,"GoDaddy.com, LLC"
1bet2bet.com,1bet2bet.com,19-jan-2024,1705622400.0,"GoDaddy.com, LLC"
1bg.net,1bg.net,21-mar-2024,1710979200.0,"eNom, LLC"
